gyroscope	 104.0Hz
cycle sample index,gyro X,gyro Y,gyro Z
15424,10.648,1.841,-408.589
15425,5.848,2.167,-335.497
15426,2.027,0.885,-176.241
15427,1.025,0.186,-29.661
15428,-0.373,-0.140,-2.027
15429,0.839,0.163,-40.309
15430,4.357,0.722,-174.028
15431,5.103,-0.443,-349.663
15432,4.334,-1.864,-449.690
15433,3.472,-0.396,-415.043
15434,3.262,1.584,-248.378
15435,1.212,0.396,-49.559
15436,1.654,-0.559,-0.280
15437,-0.070,0.070,-19.386
15438,0.117,0.652,-100.423
15439,2.773,1.212,-234.794
15440,2.470,2.120,-359.985
15441,3.425,2.283,-404.232
15442,5.569,1.771,-345.120
15443,2.563,0.583,-207.393
15444,-1.887,-0.326,-65.356
15445,-0.489,-0.140,-15.774
15446,0.676,0.233,-33.832
15447,1.491,1.445,-152.638
15448,3.984,4.147,-318.255
15449,6.081,6.058,-424.736
15450,5.778,4.241,-408.100
15451,0.210,1.957,-245.559
15452,5.545,-1.188,-61.838
15453,-1.375,0.350,-2.540
15454,0.676,0.163,-24.745
15455,0.699,1.212,-105.666
15456,3.938,2.260,-245.885
15457,9.926,1.981,-371.286
15458,6.431,2.656,-412.596
15459,3.099,2.097,-328.227
15460,2.493,1.282,-162.121
15461,4.241,0.839,-40.659
15462,0.117,-0.047,-12.815
15463,1.701,0.070,-61.372
15464,2.959,-0.350,-200.846
15465,4.427,-1.421,-352.995
15466,3.914,-0.839,-426.740
15467,5.243,1.724,-364.948
15468,3.425,1.072,-188.683
15469,-1.212,0.652,-38.235
15470,1.188,-0.396,-1.771
15471,-1.095,0.466,-34.880
15472,2.097,0.536,-148.677
15473,2.120,1.491,-299.918
15474,3.285,2.144,-402.181
15475,5.778,1.934,-397.032
15476,4.707,1.282,-290.341
15477,0.186,0.536,-140.266
15478,-1.118,-0.023,-31.408
15479,1.212,0.140,-4.613
15480,0.396,0.443,-59.834
15481,2.004,2.516,-212.915
15482,4.916,5.196,-372.637
15483,6.873,4.707,-442.980
15484,2.214,2.307,-348.894
15485,4.567,0.280,-168.319
15486,2.936,-0.629,-26.981
15487,-1.981,0.489,-3.146
15488,2.144,-0.047,-45.598
15489,2.400,1.212,-163.543
15490,7.037,1.724,-309.051
15491,5.732,2.773,-409.521
15492,4.357,2.586,-376.691
15493,4.147,1.631,-253.271
15494,3.309,0.513,-116.617
15495,0.909,0.047,-18.151
15496,-0.093,-0.117,-14.376
15497,2.959,-0.093,-110.768
15498,3.239,-1.282,-270.723
15499,3.588,-0.932,-398.593
15500,4.940,1.981,-414.693
15501,5.289,1.748,-289.106
15502,0.326,0.862,-126.589
15503,0.652,-0.140,-18.151
15504,-0.466,0.070,-4.613
15505,-0.629,0.536,-62.141
15506,1.631,1.048,-200.916
15507,3.006,1.911,-352.972
15508,5.126,2.004,-427.042
15509,5.522,2.260,-379.138
15510,2.703,2.074,-245.326
15511,1.048,1.025,-87.608
15512,0.280,0.023,-5.918
15513,1.305,0.233,-16.543
15514,-0.210,0.955,-111.281
15515,3.309,3.635,-275.406
15516,6.920,4.474,-404.395
15517,2.819,2.353,-396.636
15518,6.641,0.373,-268.579
15519,3.052,0.163,-115.428
15520,0.676,-0.117,-14.143
15521,0.093,0.047,-11.720
15522,2.120,0.396,-86.583
15523,4.893,1.235,-234.654
15524,6.431,2.423,-375.363
15525,5.079,2.027,-416.185
15526,3.122,0.955,-358.610
15527,1.981,0.000,-219.230
15528,-1.025,-0.489,-64.401
15529,0.583,0.023,-4.241
15530,-0.932,-0.093,-30.873
15531,4.683,0.839,-136.585
15532,4.031,0.233,-304.881
15533,5.266,1.538,-421.544
15534,4.986,3.798,-387.805
15535,2.400,2.447,-260.377
15536,0.769,0.792,-107.856
15537,0.233,-0.023,-9.273
15538,0.396,-0.070,-6.850
15539,0.117,0.466,-79.709
15540,1.282,1.398,-245.396
15541,2.959,2.074,-396.496
15542,5.219,4.311,-449.201
15543,5.639,5.173,-371.565
15544,3.588,3.309,-202.850
15545,4.241,1.398,-51.633
15546,-0.373,-0.163,-3.821
15547,1.771,0.303,-29.754
15548,0.676,0.792,-130.177
15549,4.264,2.656,-294.046
15550,1.887,2.796,-385.405
15551,7.363,0.862,-351.783
15552,7.176,0.443,-256.370
15553,3.169,0.489,-133.020
15554,0.885,0.093,-30.989
15555,0.256,0.000,-10.555
15556,1.654,0.419,-79.453
15557,4.846,1.328,-226.523
15558,5.895,1.398,-374.175
15559,2.936,0.163,-444.611
15560,2.610,-0.210,-384.194
15561,1.817,-0.023,-219.836
15562,-0.769,-0.303,-53.753
15563,0.489,0.000,-1.864
15564,-1.095,-0.093,-24.046
15565,1.934,0.862,-111.304
15566,5.452,1.491,-268.136
15567,8.085,1.981,-379.208
15568,1.282,3.845,-390.275
15569,1.631,2.423,-313.968
15570,1.771,1.165,-177.220
15571,0.466,0.163,-39.261
15572,-0.023,-0.070,-1.584
15573,-0.070,0.093,-38.165
15574,1.491,0.932,-175.030
15575,4.660,2.586,-343.582
15576,7.526,4.777,-450.762
15577,6.221,5.149,-422.732
15578,3.845,3.076,-277.270
15579,1.282,1.142,-109.230
15580,0.466,0.117,-10.299
15581,0.396,0.023,-8.178
15582,0.350,0.396,-69.154
15583,0.536,1.724,-183.091
15584,2.167,3.029,-304.927
15585,11.697,1.421,-375.759
15586,8.761,1.584,-361.989
15587,4.474,1.631,-263.709
15588,2.447,0.699,-107.064
15589,0.326,0.000,-10.112
15590,-0.117,-0.023,-16.007
15591,1.538,0.513,-97.860
15592,5.639,1.048,-251.757
15593,4.543,-0.559,-402.787
15594,4.194,-1.584,-445.822
15595,3.029,-0.373,-356.816
15596,2.516,0.909,-175.449
15597,-0.652,0.513,-19.572
15598,0.186,-0.117,-1.002
15599,-0.140,0.256,-29.078
15600,1.048,1.188,-132.158
15601,5.243,1.724,-275.779
15602,3.635,2.586,-390.531
15603,3.332,2.470,-407.424
15604,3.914,1.608,-312.849
15605,1.282,0.583,-149.516
15606,-0.746,-0.163,-21.413
15607,1.072,0.117,-4.846
15608,1.048,0.303,-60.766
15609,2.353,1.515,-209.467
15610,3.868,4.217,-371.658
15611,6.291,6.314,-445.170
15612,5.662,3.775,-377.227
15613,3.076,-0.047,-188.893
15614,2.819,-0.885,-28.473
15615,-1.724,0.489,-3.751
15616,1.025,0.210,-39.284
15617,-0.489,1.771,-132.857
15618,4.008,2.377,-272.097
15619,9.902,2.050,-380.512
15620,6.454,2.470,-399.665
15621,3.029,1.934,-300.920
15622,2.307,1.118,-131.156
15623,2.237,0.536,-30.337
15624,-0.652,-0.093,-17.428
15625,1.724,0.443,-68.386
15626,4.543,0.559,-214.523
15627,3.565,-0.536,-371.798
15628,4.777,-0.676,-439.601
15629,4.031,1.864,-368.490
15630,1.491,2.470,-179.037
15631,0.629,0.186,-23.184
15632,1.794,-0.559,-1.701
15633,-0.699,0.396,-34.531
15634,2.214,0.769,-143.179
15635,3.588,1.445,-285.052
15636,3.192,2.190,-386.034
15637,5.662,2.027,-394.259
15638,4.846,1.188,-297.821
15639,0.303,0.256,-147.722
15640,-2.144,-0.280,-40.659
15641,1.165,0.140,-12.512
15642,0.652,0.396,-55.640
15643,2.097,2.167,-201.755
15644,4.380,5.033,-361.733
15645,7.433,5.382,-437.155
15646,2.656,2.493,-358.820
15647,2.749,0.559,-168.762
15648,4.474,-1.165,-24.279
15649,-2.679,0.746,-5.033
15650,1.235,0.256,-46.600
15651,1.841,1.398,-156.157
15652,7.153,1.817,-298.193
15653,7.200,2.470,-400.201
15654,4.567,2.563,-385.312
15655,2.120,1.701,-253.644
15656,4.543,1.212,-102.683
15657,2.656,0.419,-24.745
15658,0.466,-0.047,-19.269
15659,2.074,-0.233,-104.547
15660,3.332,-1.235,-258.747
15661,3.728,-1.631,-388.318
15662,5.196,0.513,-417.420
15663,6.897,0.839,-300.151
15664,-1.165,1.025,-134.558
15665,0.000,-0.047,-28.869
15666,0.070,-0.093,-4.334
15667,-0.513,0.443,-50.771
15668,1.468,1.025,-187.775
15669,1.841,1.934,-339.970
15670,4.334,2.097,-422.266
15671,5.382,2.074,-376.412
15672,3.658,1.608,-239.338
15673,0.326,0.699,-91.569
15674,0.396,0.093,-8.388
15675,0.862,0.140,-12.116
15676,0.396,0.792,-99.584
15677,2.377,3.379,-266.668
15678,6.804,5.406,-409.847
15679,4.870,3.215,-426.996
15680,3.984,0.862,-289.013
15681,4.171,-0.280,-114.566
15682,-0.117,0.023,-10.112
15683,0.419,0.023,-15.168
15684,1.072,0.676,-87.445
15685,4.590,1.351,-216.667
15686,6.361,2.190,-357.119
15687,4.986,2.819,-409.055
15688,4.171,2.214,-334.751
15689,4.147,1.002,-210.026
15690,2.004,0.117,-83.717
15691,-0.023,-0.117,-18.570
15692,1.981,0.047,-51.097
15693,2.773,-0.722,-174.098
15694,3.309,-1.165,-318.208
15695,3.635,0.583,-404.581
15696,5.942,2.540,-355.651
15697,2.586,1.328,-218.507
15698,0.559,0.350,-83.996
15699,0.676,-0.186,-8.784
15700,-0.746,0.256,-18.966
15701,0.256,0.792,-120.391
15702,1.584,1.654,-285.821
15703,4.683,2.050,-417.746
15704,5.219,2.423,-433.170
15705,4.567,3.006,-331.862
15706,2.120,2.050,-163.123
15707,1.515,0.559,-27.867
15708,0.373,-0.023,-4.660
15709,0.210,0.396,-55.058
15710,1.305,2.214,-193.926
15711,6.035,4.171,-348.941
15712,3.309,3.052,-409.847
15713,5.965,1.142,-330.114
15714,5.615,0.303,-195.161
15715,2.214,0.023,-60.440
15716,0.023,-0.023,-6.687
15717,1.375,0.140,-44.387
15718,3.146,0.909,-168.855
15719,4.567,2.074,-320.468
15720,5.312,2.400,-398.826
15721,3.705,1.561,-388.714
15722,3.146,0.443,-288.617
15723,1.468,-0.186,-134.721
15724,-0.140,-0.186,-21.459
15725,-0.792,-0.163,-9.390
15726,1.841,0.373,-72.859
15727,4.147,0.513,-225.567
15728,4.380,0.979,-382.889
15729,6.454,3.239,-415.392
15730,2.353,3.169,-323.847
15731,1.305,1.258,-175.426
15732,0.489,0.140,-35.020
15733,0.233,-0.093,-1.375
15734,0.210,0.140,-33.086
15735,0.606,0.932,-161.912
15736,2.470,1.584,-333.027
15737,3.635,3.425,-439.438
15738,6.338,5.639,-422.615
15739,4.334,4.497,-285.495
15740,3.845,2.167,-116.034
15741,1.165,0.326,-17.009
15742,0.792,0.070,-11.440
15743,0.699,0.489,-78.195
15744,2.866,2.004,-220.837
15745,2.260,2.936,-352.855
15746,5.429,2.190,-374.711
15747,9.879,0.559,-309.610
15748,4.427,0.816,-191.363
15749,1.515,0.280,-62.351
15750,0.093,-0.047,-4.940
15751,0.909,0.186,-39.144
15752,3.495,0.979,-160.421
15753,6.338,1.515,-319.909
15754,5.103,0.186,-434.685
15755,2.982,-1.025,-428.138
15756,2.237,-0.559,-293.720
15757,-0.979,-0.489,-113.355
15758,-0.047,-0.117,-9.367
15759,-0.606,-0.140,-8.668
15760,0.233,0.373,-66.288
15761,3.961,1.375,-193.250
15762,7.386,1.654,-323.777
15763,3.192,3.239,-385.312
15764,1.817,3.122,-361.616
15765,1.957,1.724,-256.696
15766,1.212,0.629,-107.110
15767,-0.117,-0.047,-9.064
15768,0.070,-0.047,-6.804
15769,0.722,0.373,-81.806
15770,2.773,1.445,-245.582
15771,5.592,3.612,-401.482
15772,6.431,5.825,-459.336
15773,5.336,4.846,-376.085
15774,2.796,2.307,-204.691
15775,0.350,0.350,-45.994
15776,-0.093,-0.023,-0.350
15777,0.419,0.070,-20.551
15778,0.746,0.769,-94.738
15779,0.303,2.400,-217.808
15780,7.060,2.656,-345.865
15781,12.792,1.421,-406.678
15782,7.037,2.214,-365.600
15783,3.635,1.328,-224.635
15784,0.536,0.233,-60.976
15785,0.070,-0.070,-1.165
15786,0.070,0.000,-18.221
15787,2.819,0.676,-118.061
15788,5.708,0.350,-293.953
15789,4.031,-1.445,-432.634
15790,3.938,-1.188,-447.220
15791,3.309,0.979,-322.775
15792,1.025,1.235,-106.621
15793,0.816,-0.256,-2.540
15794,0.676,-0.256,-3.262
15795,-0.583,0.466,-47.742
15796,1.957,1.025,-163.939
15797,4.567,1.608,-312.197
15798,3.006,2.516,-405.467
15799,4.800,2.214,-394.795
15800,4.823,1.188,-284.283
15801,-0.559,-0.093,-123.909
15802,-2.516,-0.466,-28.892
15803,0.909,0.117,-14.143
15804,0.536,0.629,-78.847
15805,3.472,2.773,-233.769
15806,5.266,5.289,-377.670
15807,6.501,5.289,-428.883
15808,1.561,3.122,-342.324
15809,1.748,0.909,-147.769
15810,4.008,-1.142,-16.217
15811,-0.932,0.350,-7.340
15812,1.328,0.373,-54.172
15813,0.816,2.050,-169.414
15814,7.736,2.190,-313.059
15815,9.087,2.330,-407.307
15816,5.033,2.563,-387.619
15817,1.957,1.631,-251.663
15818,4.031,1.165,-87.002
15819,1.491,0.256,-19.386
15820,0.093,-0.047,-23.766
15821,3.122,0.186,-120.228
15822,4.101,-0.769,-278.202
15823,4.171,-1.608,-399.851
15824,3.798,0.303,-414.064
15825,5.942,1.724,-286.567
15826,0.140,1.025,-102.450
15827,1.002,-0.303,-6.873
15828,-0.163,0.023,-11.370
15829,-0.536,0.676,-84.998
15830,2.936,0.792,-223.866
15831,2.097,1.864,-356.141
15832,4.777,2.120,-412.154
15833,6.151,1.561,-357.608
15834,2.749,0.722,-222.655
15835,-1.911,-0.023,-81.643
15836,-0.373,-0.070,-13.328
15837,0.839,0.210,-19.665
15838,0.862,1.375,-127.707
15839,3.448,4.217,-297.797
15840,6.710,5.685,-422.639
15841,3.821,3.751,-418.328
15842,2.796,1.957,-263.034
15843,5.895,-0.722,-89.728
15844,-0.769,0.186,-5.522
15845,0.303,0.093,-16.124
15846,2.423,0.443,-97.371
15847,4.450,1.631,-235.330
15848,6.920,2.283,-373.872
15849,5.103,2.913,-417.256
15850,3.355,2.237,-326.736
15851,4.543,1.305,-187.239
15852,2.749,0.350,-62.933
15853,0.373,-0.023,-12.232
15854,1.118,-0.117,-61.675
15855,2.726,-0.792,-199.052
15856,3.821,-1.188,-342.906
15857,3.751,0.722,-414.717
15858,6.244,2.353,-344.257
15859,2.004,1.212,-193.879
15860,1.048,0.023,-57.854
15861,0.023,-0.070,-4.660
15862,-1.165,0.443,-36.371
15863,1.048,0.816,-150.868
15864,2.004,1.654,-302.947
15865,4.846,1.957,-411.338
15866,5.196,2.050,-406.911
15867,3.588,2.330,-301.712
15868,1.445,1.748,-149.306
15869,1.025,0.466,-29.358
15870,0.722,0.093,-7.992
15871,-0.256,0.606,-75.003
15872,2.190,2.936,-222.445
15873,6.571,4.520,-367.348
15874,3.402,3.006,-406.585
15875,5.079,1.375,-303.552
15876,4.637,0.303,-159.395
15877,2.353,-0.256,-37.932
15878,-0.303,0.047,-6.314
15879,1.445,0.233,-57.248
15880,4.357,0.932,-191.479
15881,5.918,2.167,-347.380
15882,6.035,2.330,-419.214
15883,3.472,1.188,-384.846
15884,2.656,0.163,-260.168
15885,-0.769,-0.559,-97.114
15886,0.303,-0.070,-7.829
15887,-1.421,-0.233,-17.102
15888,3.379,0.769,-95.320
15889,4.660,0.466,-252.059
15890,4.078,0.885,-397.615
15891,6.687,3.262,-407.540
15892,2.190,3.169,-299.149
15893,1.282,1.165,-150.308
15894,0.280,0.117,-25.327
15895,0.326,-0.093,-1.841
15896,0.326,0.186,-43.851
15897,0.443,1.142,-189.336
15898,2.726,1.817,-359.356
15899,4.241,3.542,-448.572
15900,6.058,5.266,-410.756
15901,4.008,4.031,-259.236
15902,4.777,2.004,-88.657
15903,-0.047,-0.023,-7.456
15904,1.701,0.256,-15.937
15905,0.629,0.419,-88.354
15906,3.029,2.144,-242.576
15907,3.192,3.052,-374.874
15908,4.893,1.468,-373.429
15909,8.411,0.350,-293.021
15910,4.194,0.559,-173.026
15911,1.515,0.210,-56.899
15912,0.186,-0.047,-6.920
15913,1.095,0.233,-47.602
15914,3.798,1.025,-175.426
15915,6.011,1.561,-333.493
15916,3.635,0.536,-436.875
15917,2.423,-0.093,-421.357
15918,2.586,0.093,-281.068
15919,-0.210,-0.210,-99.211
15920,0.583,-0.023,-5.266
15921,-0.955,-0.186,-11.137
15922,0.862,0.513,-75.073
15923,4.357,1.351,-218.880
15924,8.108,1.748,-356.257
15925,2.913,3.495,-394.446
15926,1.398,2.889,-343.605
15927,1.748,1.445,-219.160
15928,1.002,0.396,-70.483
15929,0.047,-0.070,-2.447
15930,-0.163,-0.023,-16.939
15931,0.909,0.559,-119.506
15932,3.495,1.864,-292.345
15933,6.804,4.031,-429.792
15934,6.734,5.406,-450.412
15935,4.800,3.914,-333.866
15936,1.817,1.678,-160.490
15937,0.676,0.326,-28.240
15938,0.350,0.000,-2.097
15939,0.256,0.163,-39.820
15940,0.559,1.188,-142.549
15941,0.839,2.819,-265.247
15942,8.854,2.214,-362.222
15943,11.254,1.305,-380.536
15944,5.685,1.864,-310.869
15945,3.169,1.025,-167.946
15946,0.699,0.117,-30.220
15947,-0.303,-0.117,-4.683
15948,0.769,0.256,-55.431
15949,4.147,1.025,-189.429
15950,5.522,0.070,-358.214
15951,4.008,-1.445,-450.902
15952,3.518,-0.932,-407.307
15953,3.146,0.769,-247.493
15954,-0.350,0.932,-52.285
15955,0.186,-0.117,-0.093
15956,-0.070,0.047,-11.184
15957,0.163,0.839,-87.981
15958,4.101,1.445,-224.682
15959,4.707,2.214,-360.288
15960,3.006,2.633,-413.761
15961,4.520,1.981,-357.445
15962,2.330,0.862,-210.236
15963,-0.955,-0.117,-57.644
15964,0.792,0.070,-5.033
15965,1.235,0.210,-33.203
15966,1.118,0.885,-153.757
15967,3.146,3.332,-320.212
15968,5.778,6.175,-426.856
15969,6.757,4.823,-405.210
15970,2.633,0.932,-252.339
15971,4.287,-1.188,-66.452
15972,-1.608,0.396,-2.796
15973,0.583,0.140,-23.789
15974,-0.140,1.282,-99.421
15975,1.934,2.447,-232.953
15976,9.180,2.144,-360.102
15977,7.829,2.400,-409.661
15978,3.938,2.214,-340.693
15979,1.724,1.235,-178.758
15980,3.285,0.816,-44.433
15981,-0.489,-0.093,-13.234
15982,0.559,0.163,-39.144
15983,4.311,0.699,-163.799
15984,4.311,-0.489,-335.963
15985,4.637,-1.118,-441.116
15986,4.008,1.072,-411.152
15987,2.563,2.703,-236.845
15988,0.769,0.513,-46.973
15989,2.167,-0.652,-0.443
15990,-0.559,0.233,-20.085
15991,0.233,0.885,-108.648
15992,3.868,1.048,-245.279
15993,2.819,2.027,-362.967
15994,5.336,2.097,-401.995
15995,6.011,1.398,-336.662
15996,1.794,0.326,-196.256
15997,-3.169,-0.419,-66.755
15998,0.513,0.047,-20.061
15999,0.839,0.303,-40.938
16000,1.002,1.678,-161.469
16001,4.078,4.707,-319.490
16002,7.200,5.592,-415.532
16003,3.635,3.006,-382.609
16004,1.258,1.445,-217.715
16005,6.151,-1.328,-56.712
16006,-1.887,0.513,-3.658
16007,0.350,0.373,-34.437
16008,1.654,1.235,-132.903
16009,6.454,1.841,-274.707
16010,7.736,2.377,-391.440
16011,5.126,2.703,-401.785
16012,1.981,1.794,-289.339
16013,3.775,1.305,-131.086
16014,3.728,0.629,-32.107
16015,0.070,-0.070,-10.229
16016,1.608,-0.093,-70.855
16017,3.192,-0.816,-222.142
16018,3.961,-1.584,-374.105
16019,4.171,0.233,-435.850
16020,6.967,1.631,-345.026
16021,0.583,1.188,-171.581
16022,0.350,0.023,-34.834
16023,0.023,-0.070,-1.841
16024,-0.816,0.373,-36.814
16025,1.305,0.769,-155.714
16026,1.911,1.654,-305.207
16027,4.311,2.027,-407.703
16028,5.476,1.981,-395.960
16029,4.264,1.724,-286.613
16030,0.559,1.165,-143.994
16031,0.233,0.326,-32.690
16032,1.072,0.140,-6.128
16033,0.093,0.489,-65.939
16034,1.794,2.773,-219.626
16035,5.918,4.986,-378.159
16036,5.359,3.681,-436.619
16037,3.798,1.724,-330.138
16038,4.940,0.163,-163.892
16039,2.144,-0.326,-30.057
16040,-0.792,0.163,-3.332
16041,0.792,0.256,-46.973
16042,4.404,0.816,-172.373
16043,6.571,1.934,-334.239
16044,6.850,2.563,-425.039
16045,4.008,1.421,-397.708
16046,3.355,0.373,-279.087
16047,-0.117,-0.536,-113.122
16048,-1.095,-0.350,-11.836
16049,-0.326,-0.070,-14.306
16050,3.076,0.536,-90.194
16051,4.380,0.163,-246.864
16052,3.681,0.489,-396.100
16053,6.524,3.099,-417.350
16054,2.749,3.192,-309.144
16055,1.584,1.118,-153.570
16056,0.210,0.093,-23.440
16057,0.233,-0.093,-1.025
16058,0.326,0.140,-34.298
16059,0.466,1.095,-175.682
16060,2.819,1.864,-360.008
16061,4.101,3.192,-464.835
16062,6.081,5.243,-434.662
16063,4.031,4.264,-279.460
16064,4.380,2.004,-92.804
16065,0.186,0.023,-6.081
16066,1.375,0.186,-12.256
16067,0.513,0.489,-82.016
16068,2.889,2.237,-235.027
16069,3.588,3.122,-371.798
16070,4.217,1.957,-381.002
16071,9.343,0.396,-303.622
16072,4.357,0.629,-179.550
16073,1.445,0.210,-56.899
16074,0.140,-0.023,-6.058
16075,1.095,0.210,-46.623
16076,3.775,1.025,-174.517
16077,6.058,1.561,-334.006
16078,3.751,0.536,-439.438
16079,2.283,-0.117,-425.575
16080,2.633,0.140,-286.101
16081,-0.023,-0.140,-104.454
16082,0.513,-0.023,-6.244
16083,-0.816,-0.163,-9.297
16084,0.769,0.466,-71.181
16085,4.334,1.351,-215.199
16086,7.922,1.817,-353.694
16087,2.982,3.518,-398.686
16088,1.468,2.889,-349.290
16089,1.771,1.445,-221.001
16090,0.839,0.326,-67.081
16091,0.023,-0.070,-1.748
16092,-0.186,-0.047,-15.168
16093,0.932,0.559,-113.657
16094,3.495,1.864,-285.821
16095,6.734,4.008,-425.947
16096,6.757,5.452,-450.948
16097,4.916,3.984,-337.454
16098,1.887,1.724,-164.638
16099,0.629,0.350,-30.243
16100,0.186,-0.047,-1.654
16101,0.256,0.140,-36.441
16102,0.559,1.118,-135.792
16103,0.792,2.703,-254.343
16104,8.202,2.283,-354.113
16105,11.487,1.258,-379.021
16106,5.965,1.841,-315.529
16107,3.425,1.095,-176.544
16108,0.652,0.140,-36.558
16109,-0.210,-0.093,-3.751
16110,0.746,0.233,-49.373
16111,3.775,0.955,-178.152
16112,5.545,0.163,-344.957
16113,3.914,-1.375,-444.378
16114,3.658,-1.118,-411.338
16115,3.006,0.559,-262.148
16116,0.163,0.932,-67.057
16117,0.047,-0.047,-0.676
16118,0.023,0.000,-8.901
16119,-0.093,0.792,-78.241
16120,3.495,1.468,-211.797
16121,5.196,2.120,-349.733
16122,2.866,2.679,-411.991
16123,4.311,2.050,-365.763
16124,2.656,0.979,-224.542
16125,-0.909,-0.093,-67.570
16126,0.443,0.000,-5.755
16127,1.095,0.186,-27.168
16128,1.328,0.839,-138.845
16129,3.146,3.052,-306.046
16130,5.266,5.965,-422.173
16131,7.060,5.266,-414.344
16132,2.656,1.491,-272.028
16133,4.311,-1.142,-78.614
16134,-1.142,0.256,-3.309
16135,0.536,0.117,-20.108
16136,0.093,1.072,-89.123
16137,1.258,2.400,-218.344
16138,8.388,2.214,-349.151
16139,8.574,2.283,-406.562
16140,4.404,2.260,-350.362
16141,1.794,1.305,-196.046
16142,3.285,0.862,-53.077
16143,-0.163,0.000,-15.262
16144,0.489,0.117,-36.931
16145,4.078,0.629,-153.687
16146,4.660,-0.466,-323.031
16147,4.427,-1.421,-431.772
16148,3.751,0.513,-411.851
16149,3.192,2.423,-250.359
16150,1.118,0.536,-58.110
16151,2.050,-0.652,-0.862
16152,0.093,0.047,-21.296
16153,-0.350,1.002,-110.232
16154,3.285,1.212,-248.145
16155,2.237,2.120,-364.062
16156,4.543,2.144,-399.059
16157,4.963,1.515,-326.130
16158,2.120,0.699,-185.678
16159,-1.328,-0.023,-60.743
16160,0.163,-0.023,-12.862
16161,0.676,0.233,-35.905
16162,1.841,1.631,-165.756
16163,3.681,4.427,-334.052
16164,7.083,5.848,-435.127
16165,4.450,3.146,-396.077
16166,1.351,1.212,-218.088
16167,6.384,-1.538,-48.767
16168,-2.843,0.746,-2.540
16169,0.559,0.233,-30.290
16170,1.561,1.072,-122.744
16171,5.359,1.934,-264.921
16172,8.155,2.237,-384.334
16173,5.336,2.703,-403.673
16174,2.167,1.864,-296.306
16175,3.588,1.328,-137.097
16176,3.914,0.699,-37.932
16177,0.606,0.023,-16.543
16178,1.631,-0.117,-74.444
16179,3.099,-0.839,-218.274
16180,3.845,-1.724,-363.084
16181,4.217,-0.140,-424.992
16182,7.200,1.351,-343.605
16183,0.722,1.072,-177.127
16184,-0.629,0.326,-46.274
16185,0.513,-0.210,-3.821
16186,-0.722,0.350,-34.158
16187,1.421,0.746,-154.479
16188,1.631,1.771,-308.096
16189,3.961,2.074,-410.686
16190,5.196,2.050,-393.514
16191,4.474,1.748,-274.381
16192,0.652,0.955,-128.639
16193,0.326,0.210,-24.069
16194,0.909,0.117,-7.899
16195,0.210,0.629,-80.851
16196,2.074,3.006,-237.916
16197,5.895,5.196,-386.477
16198,5.662,3.705,-430.025
16199,3.052,1.538,-312.989
16200,4.823,-0.093,-143.062
16201,1.421,-0.280,-19.432
16202,-0.117,0.093,-9.460
16203,1.048,0.466,-69.923
16204,3.588,1.305,-194.578
16205,6.547,2.004,-342.883
16206,5.126,2.866,-415.276
16207,4.590,2.400,-356.257
16208,4.311,1.095,-237.311
16209,2.120,0.093,-101.635
16210,-0.326,-0.186,-18.430
16211,1.188,0.047,-30.104
16212,3.285,-0.326,-138.542
16213,3.099,-1.142,-293.044
16214,3.448,0.140,-404.977
16215,5.149,3.029,-385.079
16216,4.380,1.491,-252.525
16217,0.699,0.489,-102.963
16218,0.583,-0.163,-10.671
16219,-0.373,0.070,-8.318
16220,-0.303,0.629,-87.095
16221,1.118,1.468,-248.518
16222,4.264,2.027,-400.061
16223,4.986,2.353,-446.195
16224,4.986,3.332,-368.839
16225,2.260,2.586,-205.692
16226,2.703,1.095,-49.815
16227,-0.140,-0.093,-2.982
16228,0.606,0.256,-34.531
16229,0.722,1.561,-152.475
16230,5.010,3.751,-312.966
16231,4.101,3.355,-404.605
16232,4.660,1.678,-355.535
16233,7.340,0.303,-235.819
16234,2.959,0.186,-96.532
16235,0.280,-0.047,-12.862
16236,0.932,0.070,-28.636
16237,2.516,0.699,-132.600
16238,4.264,1.794,-282.769
16239,5.312,2.283,-381.514
16240,3.332,1.515,-398.244
16241,3.006,0.652,-323.078
16242,1.771,-0.047,-175.682
16243,0.373,-0.117,-42.872
